id,dataset,repetition,both_valid,same_prompt_sha256,same_input_token_sha256,same_candidate_ids,same_candidate_ids_sha256,same_input_token_count,max_logit_abs_difference,logits_within_1e_5,same_label,exact_maximum_tie,label_mismatch_with_tie,label_mismatch_without_tie,candidate_boundary_checked_both
jsts:valid:56,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:560,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:564,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:566,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:57,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:580,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:581,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:589,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:590,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:592,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:599,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:601,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:619,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:621,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:622,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:64,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:647,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:656,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:672,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:677,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:681,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:688,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:691,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:692,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:702,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:704,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:728,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:729,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:734,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:742,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:748,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:751,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:763,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:768,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:778,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:78,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:781,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:789,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:794,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:803,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:804,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:816,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:84,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:843,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:852,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:855,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:862,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:866,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:87,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:875,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:877,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:880,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:894,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:897,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:917,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:92,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:929,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:936,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:943,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:954,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:962,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:969,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:973,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:976,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:980,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
jsts:valid:997,JSTS,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_012,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_012,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_012,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_012,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_012,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_032,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_032,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_032,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_032,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_032,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_035,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_035,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_035,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_035,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_035,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_043,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_043,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_043,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_043,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_choice_043,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_004,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_004,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_004,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_004,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_004,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_027,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_027,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_027,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_027,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_027,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_031,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_031,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_031,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_031,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_031,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_049,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_049,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_049,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_049,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_noul_049,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_005,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_005,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_005,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_005,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_005,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_008,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_008,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_008,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_008,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_008,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_038,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_038,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_038,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_038,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_038,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_047,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_047,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_047,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_047,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_047,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_057,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_057,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_057,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_057,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
manual_v2_score_057,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-022,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-022,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-022,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-022,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-022,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-035,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-035,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-035,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-035,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-035,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-01-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-003,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-003,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-003,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-003,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-003,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-024,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-024,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-024,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-024,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-02-024,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-005,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-005,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-005,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-005,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-005,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-006,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-006,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-006,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-006,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-006,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-029,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-029,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-029,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-029,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-03-029,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-009,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-009,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-009,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-009,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-009,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-016,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-016,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-016,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-016,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-016,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-038,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-038,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-038,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-038,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-04-038,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-001,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-001,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-001,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-001,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-001,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-012,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-012,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-012,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-012,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-012,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-029,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-029,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-029,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-029,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-05-029,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-023,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-023,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-023,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-023,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-023,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-039,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-039,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-039,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-039,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-06-039,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-021,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-021,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-021,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-021,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-021,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-022,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-022,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-022,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-022,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-022,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-049,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-049,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-049,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-049,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-07-049,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-013,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-013,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-013,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-013,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-013,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-040,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-040,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-040,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-040,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-08-040,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-008,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-008,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-008,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-008,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-008,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-021,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-021,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-021,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-021,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-021,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-043,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-043,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-043,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-043,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-09-043,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-032,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-032,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-032,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-032,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-032,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-042,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-042,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-042,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-042,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-10-042,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-008,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-008,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-008,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-008,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-008,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-014,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
